parcel_id,khasra_no,khata_no,village,village_hi,tehsil,tehsil_hi,district,district_hi,owner_name,owner_name_hi,father_name,father_name_hi,area_hectares,area_acres,area_bigha,area_sqm,land_type,soil_type,irrigation_source,market_value_per_ha,circle_rate,last_mutation_date,mutation_status,encumbrance_status,litigation_status,tribal_sensitive,forest_distance_km,highway_distance_km,data_source,wkt_geometry,centroid_lat,centroid_lng,min_lat,min_lng,max_lat,max_lng,is_pilot
CG-RAI-0042,305/3,KH-141,Raipur_Village_B,ग्राम ब,Raipur Khas,रायपुर खास,Raipur,रायपुर,Phoolchand Chandrakar,फूलचंद चंद्राकर,Late Ghanshyam Chandrakar,स्व. घनश्याम चंद्राकर,4.5,11.12,17.78,45000.0,COMMERCIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.626521 21.238584, 81.629142 21.237548, 81.629576 21.234463, 81.625767 21.233668, 81.626304 21.238389, 81.626521 21.238584))",21.235987,81.627572,21.233668,81.625767,21.238584,81.629576,0
CG-RAI-0043,310/1,KH-142,Semra,सेमरा,Raipur Khas,रायपुर खास,Raipur,रायपुर,Suresh Sahu,सुरेश साहू,Late Rameshwar Sahu,स्व. रामेश्वर साहू,4.5,11.12,17.78,45000.0,IRRIGATED,Matasi (Yellow Clay Soil),Mahanadi Canal Network,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,1,2.5,1.2,synthetic_voronoi,"POLYGON((81.626521 21.238584, 81.626339 21.241821, 81.626433 21.241956, 81.629117 21.242561, 81.630780 21.241557, 81.630949 21.238832, 81.629142 21.237548, 81.626521 21.238584))",21.24014,81.628633,21.237548,81.626339,21.242561,81.630949,1
CG-RAI-0044,315/2,KH-143,Bhanpuri,भानपुरी,Raipur Khas,रायपुर खास,Raipur,रायपुर,Anita Patel,अनीता पटेल,Gopal Patel,गोपाल पटेल,4.5,11.12,17.78,45000.0,RAIN_FED,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.629970 21.246395, 81.630024 21.246298, 81.629117 21.242561, 81.626433 21.241956, 81.625339 21.245536, 81.626991 21.247264, 81.629970 21.246395))",21.24469,81.627664,21.241956,81.625339,21.247264,81.630024,1
CG-RAI-0045,320/3,KH-144,Raipur_Village_A,ग्राम अ,Raipur Khas,रायपुर खास,Raipur,रायपुर,Devendra Kashyap,देवेंद्र कश्यप,Late Ramesh Kashyap,स्व. रमेश कश्यप,4.5,11.12,17.78,45000.0,BANJAR,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.631388 21.249795, 81.629970 21.246395, 81.626991 21.247264, 81.626420 21.250012, 81.629573 21.251551, 81.631388 21.249795))",21.24897,81.628887,21.246395,81.62642,21.251551,81.631388,0
CG-RAI-0046,325/1,KH-145,Raipur_Village_B,ग्राम ब,Raipur Khas,रायपुर खास,Raipur,रायपुर,Bhupendra Kanwar,भूपेंद्र कंवर,Late Ramesh Kanwar,स्व. रमेश कंवर,4.5,11.12,17.78,45000.0,FOREST,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.625302 21.254405, 81.629292 21.253993, 81.629731 21.253243, 81.629573 21.251551, 81.626420 21.250012, 81.625237 21.250649, 81.625259 21.254378, 81.625302 21.254405))",21.252394,81.627246,21.250012,81.625237,21.254405,81.629731,0
CG-RAI-0047,330/2,KH-146,Semra,सेमरा,Raipur Khas,रायपुर खास,Raipur,रायपुर,Chaitanya Yadav,चैतन्य यादव,Late Rajesh Yadav,स्व. राजेश यादव,4.5,11.12,17.78,45000.0,RESIDENTIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.625302 21.254405, 81.626557 21.257868, 81.626714 21.257974, 81.629573 21.256863, 81.629292 21.253993, 81.625302 21.254405))",21.255774,81.627598,21.253993,81.625302,21.257974,81.629573,1
CG-RAI-0048,335/3,KH-147,Bhanpuri,भानपुरी,Raipur Khas,रायपुर खास,Raipur,रायपुर,Budhram Mandavi,बुधराम मंडावी,Sukhlal Mandavi,सुखलाल मंडावी,4.5,11.12,17.78,45000.0,COMMERCIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.626714 21.257974, 81.626936 21.260993, 81.629735 21.261960, 81.630190 21.261662, 81.631053 21.257889, 81.629573 21.256863, 81.626714 21.257974))",21.259354,81.628858,21.256863,81.626714,21.26196,81.631053,1
CG-RAI-0049,340/1,KH-148,Raipur_Village_A,ग्राम अ,Raipur Khas,रायपुर खास,Raipur,रायपुर,Kamla Agrawal,कमला अग्रवाल,Murarilal Agrawal,मुरारीलाल अग्रवाल,4.5,11.12,17.78,45000.0,IRRIGATED,Matasi (Yellow Clay Soil),Mahanadi Canal Network,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.629409 21.265533, 81.629735 21.261960, 81.626936 21.260993, 81.625215 21.262014, 81.626668 21.265633, 81.629409 21.265533))",21.263347,81.627663,21.260993,81.625215,21.265633,81.629735,0
CG-RAI-0050,345/2,KH-149,Raipur_Village_B,ग्राम ब,Raipur Khas,रायपुर खास,Raipur,रायपुर,Lokesh Netam,लोकेश नेताम,Mangal Netam,मंगल नेताम,4.5,11.12,17.78,45000.0,RAIN_FED,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,1,2.5,1.2,synthetic_voronoi,"POLYGON((81.629409 21.265533, 81.626668 21.265633, 81.625635 21.266497, 81.625602 21.270000, 81.629642 21.270000, 81.630298 21.266597, 81.629409 21.265533))",21.267824,81.627841,21.265533,81.625602,21.27,81.630298,0
CG-RAI-0051,350/3,KH-150,Semra,सेमरा,Raipur Khas,रायपुर खास,Raipur,रायपुर,Rajesh Verma,राजेश वर्मा,Late Bhupendra Verma,स्व. भूपेंद्र वर्मा,4.5,11.12,17.78,45000.0,BANJAR,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.634337 21.230000, 81.630330 21.230000, 81.630255 21.233964, 81.633274 21.234767, 81.633966 21.234374, 81.634337 21.230000))",21.23218,81.632268,21.23,81.630255,21.234767,81.634337,1
CG-RAI-0052,355/1,KH-151,Bhanpuri,भानपुरी,Raipur Khas,रायपुर खास,Raipur,रायपुर,Phoolchand Chandrakar,फूलचंद चंद्राकर,Late Ghanshyam Chandrakar,स्व. घनश्याम चंद्राकर,4.5,11.12,17.78,45000.0,FOREST,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.633274 21.234767, 81.630255 21.233964, 81.629576 21.234463, 81.629142 21.237548, 81.630949 21.238832, 81.633084 21.237937, 81.633274 21.234767))",21.236348,81.631227,21.233964,81.629142,21.238832,81.633274,1
CG-RAI-0053,360/2,KH-152,Raipur_Village_A,ग्राम अ,Raipur Khas,रायपुर खास,Raipur,रायपुर,Suresh Sahu,सुरेश साहू,Late Rameshwar Sahu,स्व. रामेश्वर साहू,4.5,11.12,17.78,45000.0,RESIDENTIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.633260 21.242545, 81.634558 21.238865, 81.633084 21.237937, 81.630949 21.238832, 81.630780 21.241557, 81.633260 21.242545))",21.240129,81.632544,21.237937,81.63078,21.242545,81.634558,0
CG-RAI-0054,365/3,KH-153,Raipur_Village_B,ग्राम ब,Raipur Khas,रायपुर खास,Raipur,रायपुर,Anita Patel,अनीता पटेल,Gopal Patel,गोपाल पटेल,4.5,11.12,17.78,45000.0,COMMERCIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.630024 21.246298, 81.634126 21.244992, 81.634181 21.243683, 81.633260 21.242545, 81.630780 21.241557, 81.629117 21.242561, 81.630024 21.246298))",21.243877,81.631535,21.241557,81.629117,21.246298,81.634181,0
CG-RAI-0055,370/1,KH-154,Semra,सेमरा,Raipur Khas,रायपुर खास,Raipur,रायपुर,Devendra Kashyap,देवेंद्र कश्यप,Late Ramesh Kashyap,स्व. रमेश कश्यप,4.5,11.12,17.78,45000.0,IRRIGATED,Matasi (Yellow Clay Soil),Mahanadi Canal Network,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.634126 21.244992, 81.630024 21.246298, 81.629970 21.246395, 81.631388 21.249795, 81.633814 21.249902, 81.634230 21.249676, 81.634970 21.246184, 81.634126 21.244992))",21.247511,81.632692,21.244992,81.62997,21.249902,81.63497,1
CG-RAI-0056,375/2,KH-155,Bhanpuri,भानपुरी,Raipur Khas,रायपुर खास,Raipur,रायपुर,Bhupendra Kanwar,भूपेंद्र कंवर,Late Ramesh Kanwar,स्व. रमेश कंवर,4.5,11.12,17.78,45000.0,RAIN_FED,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.631388 21.249795, 81.629573 21.251551, 81.629731 21.253243, 81.633578 21.254189, 81.633814 21.249902, 81.631388 21.249795))",21.2519,81.631905,21.249795,81.629573,21.254189,81.633814,1
CG-RAI-0057,380/3,KH-156,Raipur_Village_A,ग्राम अ,Raipur Khas,रायपुर खास,Raipur,रायपुर,Chaitanya Yadav,चैतन्य यादव,Late Rajesh Yadav,स्व. राजेश यादव,4.5,11.12,17.78,45000.0,BANJAR,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,1,2.5,1.2,synthetic_voronoi,"POLYGON((81.629292 21.253993, 81.629573 21.256863, 81.631053 21.257889, 81.633790 21.257276, 81.633977 21.257113, 81.634374 21.255199, 81.633578 21.254189, 81.629731 21.253243, 81.629292 21.253993))",21.255605,81.631676,21.253243,81.629292,21.257889,81.634374,0
CG-RAI-0058,385/1,KH-157,Raipur_Village_B,ग्राम ब,Raipur Khas,रायपुर खास,Raipur,रायपुर,Budhram Mandavi,बुधराम मंडावी,Sukhlal Mandavi,सुखलाल मंडावी,4.5,11.12,17.78,45000.0,FOREST,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.630190 21.261662, 81.634170 21.262344, 81.633790 21.257276, 81.631053 21.257889, 81.630190 21.261662))",21.259938,81.632374,21.257276,81.63019,21.262344,81.63417,0
CG-RAI-0059,390/2,KH-158,Semra,सेमरा,Raipur Khas,रायपुर खास,Raipur,रायपुर,Kamla Agrawal,कमला अग्रवाल,Murarilal Agrawal,मुरारीलाल अग्रवाल,4.5,11.12,17.78,45000.0,RESIDENTIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.630298 21.266597, 81.633969 21.266059, 81.634083 21.265972, 81.634517 21.262645, 81.634170 21.262344, 81.630190 21.261662, 81.629735 21.261960, 81.629409 21.265533, 81.630298 21.266597))",21.264133,81.63185,21.261662,81.629409,21.266597,81.634517,1
CG-RAI-0060,395/3,KH-159,Bhanpuri,भानपुरी,Raipur Khas,रायपुर खास,Raipur,रायपुर,Lokesh Netam,लोकेश नेताम,Mangal Netam,मंगल नेताम,4.5,11.12,17.78,45000.0,COMMERCIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.630298 21.266597, 81.629642 21.270000, 81.634013 21.270000, 81.633969 21.266059, 81.630298 21.266597))",21.268217,81.632029,21.266059,81.629642,21.27,81.634013,1
CG-RAI-0061,400/1,KH-160,Raipur_Village_A,ग्राम अ,Raipur Khas,रायपुर खास,Raipur,रायपुर,Rajesh Verma,राजेश वर्मा,Late Bhupendra Verma,स्व. भूपेंद्र वर्मा,4.5,11.12,17.78,45000.0,IRRIGATED,Matasi (Yellow Clay Soil),Mahanadi Canal Network,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.637802 21.235110, 81.638613 21.233975, 81.637039 21.230000, 81.634337 21.230000, 81.633966 21.234374, 81.637802 21.235110))",21.232581,81.636105,21.23,81.633966,21.23511,81.638613,0
CG-RAI-0062,405/2,KH-161,Raipur_Village_B,ग्राम ब,Raipur Khas,रायपुर खास,Raipur,रायपुर,Phoolchand Chandrakar,फूलचंद चंद्राकर,Late Ghanshyam Chandrakar,स्व. घनश्याम चंद्राकर,4.5,11.12,17.78,45000.0,RAIN_FED,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.637371 21.238827, 81.638031 21.237395, 81.637802 21.235110, 81.633966 21.234374, 81.633274 21.234767, 81.633084 21.237937, 81.634558 21.238865, 81.637371 21.238827))",21.236711,81.635503,21.234374,81.633084,21.238865,81.638031,0
CG-RAI-0063,410/3,KH-162,Semra,सेमरा,Raipur Khas,रायपुर खास,Raipur,रायपुर,Suresh Sahu,सुरेश साहू,Late Rameshwar Sahu,स्व. रामेश्वर साहू,4.5,11.12,17.78,45000.0,BANJAR,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.638149 21.241329, 81.637371 21.238827, 81.634558 21.238865, 81.633260 21.242545, 81.634181 21.243683, 81.638149 21.241329))",21.240978,81.635616,21.238827,81.63326,21.243683,81.638149,1
CG-RAI-0064,415/1,KH-163,Bhanpuri,भानपुरी,Raipur Khas,रायपुर खास,Raipur,रायपुर,Anita Patel,अनीता पटेल,Gopal Patel,गोपाल पटेल,4.5,11.12,17.78,45000.0,FOREST,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,1,2.5,1.2,synthetic_voronoi,"POLYGON((81.639063 21.241977, 81.638149 21.241329, 81.634181 21.243683, 81.634126 21.244992, 81.634970 21.246184, 81.638168 21.246348, 81.639063 21.241977))",21.244129,81.636722,21.241329,81.634126,21.246348,81.639063,1
CG-RAI-0065,420/2,KH-164,Raipur_Village_A,ग्राम अ,Raipur Khas,रायपुर खास,Raipur,रायपुर,Devendra Kashyap,देवेंद्र कश्यप,Late Ramesh Kashyap,स्व. रमेश कश्यप,4.5,11.12,17.78,45000.0,RESIDENTIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.634970 21.246184, 81.634230 21.249676, 81.637489 21.250997, 81.638504 21.246666, 81.638168 21.246348, 81.634970 21.246184))",21.248324,81.63639,21.246184,81.63423,21.250997,81.638504,0
CG-RAI-0066,425/3,KH-165,Raipur_Village_B,ग्राम ब,Raipur Khas,रायपुर खास,Raipur,रायपुर,Bhupendra Kanwar,भूपेंद्र कंवर,Late Ramesh Kanwar,स्व. रमेश कंवर,4.5,11.12,17.78,45000.0,COMMERCIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.633814 21.249902, 81.633578 21.254189, 81.634374 21.255199, 81.637677 21.253676, 81.637701 21.251252, 81.637489 21.250997, 81.634230 21.249676, 81.633814 21.249902))",21.252421,81.63547,21.249676,81.633578,21.255199,81.637701,0
CG-RAI-0067,430/1,KH-166,Semra,सेमरा,Raipur Khas,रायपुर खास,Raipur,रायपुर,Chaitanya Yadav,चैतन्य यादव,Late Rajesh Yadav,स्व. राजेश यादव,4.5,11.12,17.78,45000.0,IRRIGATED,Matasi (Yellow Clay Soil),Mahanadi Canal Network,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.637532 21.258742, 81.638649 21.258033, 81.638744 21.254544, 81.637677 21.253676, 81.634374 21.255199, 81.633977 21.257113, 81.637532 21.258742))",21.256234,81.636698,21.253676,81.633977,21.258742,81.638744,1
CG-RAI-0068,435/2,KH-167,Bhanpuri,भानपुरी,Raipur Khas,रायपुर खास,Raipur,रायपुर,Budhram Mandavi,बुधराम मंडावी,Sukhlal Mandavi,सुखलाल मंडावी,4.5,11.12,17.78,45000.0,RAIN_FED,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.634170 21.262344, 81.634517 21.262645, 81.637116 21.261935, 81.637255 21.261769, 81.637532 21.258742, 81.633977 21.257113, 81.633790 21.257276, 81.634170 21.262344))",21.259997,81.635535,21.257113,81.63379,21.262645,81.637532,1
CG-RAI-0069,440/3,KH-168,Raipur_Village_A,ग्राम अ,Raipur Khas,रायपुर खास,Raipur,रायपुर,Kamla Agrawal,कमला अग्रवाल,Murarilal Agrawal,मुरारीलाल अग्रवाल,4.5,11.12,17.78,45000.0,BANJAR,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.634083 21.265972, 81.637596 21.267103, 81.639167 21.266029, 81.637116 21.261935, 81.634517 21.262645, 81.634083 21.265972))",21.26465,81.636441,21.261935,81.634083,21.267103,81.639167,0
CG-RAI-0070,445/1,KH-169,Raipur_Village_B,ग्राम ब,Raipur Khas,रायपुर खास,Raipur,रायपुर,Lokesh Netam,लोकेश नेताम,Mangal Netam,मंगल नेताम,4.5,11.12,17.78,45000.0,FOREST,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.634083 21.265972, 81.633969 21.266059, 81.634013 21.270000, 81.637473 21.270000, 81.637596 21.267103, 81.634083 21.265972))",21.26823,81.635667,21.265972,81.633969,21.27,81.637596,0
CG-RAI-0071,450/2,KH-170,Semra,सेमरा,Raipur Khas,रायपुर खास,Raipur,रायपुर,Rajesh Verma,राजेश वर्मा,Late Bhupendra Verma,स्व. भूपेंद्र वर्मा,4.5,11.12,17.78,45000.0,RESIDENTIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,1,2.5,1.2,synthetic_voronoi,"POLYGON((81.641940 21.233205, 81.641972 21.233172, 81.642553 21.230000, 81.637039 21.230000, 81.638613 21.233975, 81.641940 21.233205))",21.231665,81.639926,21.23,81.637039,21.233975,81.642553,1
CG-RAI-0072,455/3,KH-171,Bhanpuri,भानपुरी,Raipur Khas,रायपुर खास,Raipur,रायपुर,Phoolchand Chandrakar,फूलचंद चंद्राकर,Late Ghanshyam Chandrakar,स्व. घनश्याम चंद्राकर,4.5,11.12,17.78,45000.0,COMMERCIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.641940 21.233205, 81.638613 21.233975, 81.637802 21.235110, 81.638031 21.237395, 81.642628 21.237963, 81.643015 21.237709, 81.641940 21.233205))",21.235756,81.640401,21.233205,81.637802,21.237963,81.643015,1
CG-RAI-0073,460/1,KH-172,Raipur_Village_A,ग्राम अ,Raipur Khas,रायपुर खास,Raipur,रायपुर,Suresh Sahu,सुरेश साहू,Late Rameshwar Sahu,स्व. रामेश्वर साहू,4.5,11.12,17.78,45000.0,IRRIGATED,Matasi (Yellow Clay Soil),Mahanadi Canal Network,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((81.637371 21.238827, 81.638149 21.241329, 81.639063 21.241977, 81.641265 21.242132, 81.642628 21.237963, 81.638031 21.237395, 81.637371 21.238827))",21.239637,81.639885,21.237395,81.637371,21.242132,81.642628,0
